date,inundation_km2,population_exposed_est,crop_exposed_km2,rangeland_exposed_km2,cattle_exposure_index,flooded_cells,health_facilities_exposed
2024-03-18,2981.557919090024,18683.239393197,55.985809205988076,1962.7949702376466,163159607.59663498,56413,9
2024-03-19,2985.0724530656826,18497.09781550616,59.17582437344259,1959.9252867232726,168173955.01927745,56473,9
2024-03-20,535.353215600988,465.5745931789279,10.590932098584148,156.9779701693299,36548164.437734336,10072,0
2024-03-21,413.52832611666133,0.0,12.756618696801162,117.23141434058662,34883472.88413108,7769,0
2024-03-22,663.5383115608503,3125.3386902734637,17.338424764272037,278.9252671965124,47388440.73954438,12504,2
2024-03-23,920.8047815981079,5042.347618363798,17.37732497731683,487.8189057267731,61090186.23710236,17385,3
2024-03-24,1144.627014084256,7593.0247927084565,22.433394001218655,703.9628239320524,74282850.036614,21632,2
2024-03-25,530.372664920038,4678.919535413384,8.092080798279564,322.4186650922722,29781892.254441116,10026,2
2024-03-26,259.8743735900962,30.316324070096016,5.0605271617230985,96.35847087687847,11452693.549779043,4889,0
2024-03-27,479.9523518676741,789.1337126046419,5.25124529469499,293.7466866174947,26699587.013183568,9074,0
2024-03-28,584.9772311249856,6441.396857790649,17.68543047862347,392.5526864947282,35884117.663129024,11070,1
2024-03-29,1844.039536069224,15891.20093203336,44.64179522285266,1423.014524226901,106707053.25056855,34941,6
2024-03-30,2261.025124280657,18597.676818706095,48.98266403350777,1703.1842460900828,125266693.66464107,42834,7
2024-03-31,2271.631846808324,16109.10859105736,49.76525777340266,1695.5461233301135,136080907.95378858,43010,6
2024-04-01,1077.9600074164066,2198.3147959932685,9.437537680674296,807.4395995756147,73315961.41393611,20394,3
2024-04-02,295.8471671739478,34.31259968876839,3.887021260052842,163.10734560914412,27992377.15317954,5571,0
2024-04-03,384.29808794482886,375.3843988850713,0.4755615690384013,320.3930525728664,24471508.439630423,7284,2
2024-04-04,983.3061911084219,7448.500340633094,17.82336073165178,840.1203780192217,57282389.25249768,18643,3
2024-04-05,1491.586420195084,13093.288539998233,35.08080618324196,1263.5595021306497,88764945.87895297,28276,3
2024-04-06,1443.5522696114238,11996.822412930429,33.89036874964773,1214.2483324737293,87719091.26924385,27361,3
2024-04-07,819.3458791327612,4838.301759019494,21.59203788897539,718.3638319656629,53488438.23873246,15535,1
2024-04-08,194.59882791367576,27.65513503551483,7.693664216437971,90.19159580289087,14876278.761251938,3667,0
2024-04-09,795.8399118776961,5830.568882957101,25.461572985854016,678.2737481274455,52555138.45225488,15081,1
2024-04-10,1737.5460290074768,13293.57173525542,48.6254636457753,1332.1861941983566,104618677.62158109,32894,3
2024-04-11,2059.113601667066,14770.94701296091,43.41986780562475,1524.9300594782458,111022498.27317646,38988,4
2024-04-12,2344.472629424505,13402.87502886355,58.57738068260419,1604.0268023065187,138652042.3720862,44337,3
2024-04-13,2676.0980271844837,13064.161458186805,58.198104816328716,1741.5562396423438,145422007.48423356,50633,5
2024-04-14,1453.8593161773174,7628.755347043276,52.06132584285477,985.1415235775117,90542705.50473014,27498,2
2024-04-15,1850.2819350050115,11728.886837229133,47.23454926790126,1318.0578768960636,100783306.48860352,35034,4
2024-04-16,1598.6641081641126,11266.137360699475,32.27993519476836,1180.7440181910438,87251819.5058447,30280,2
2024-04-17,2185.3299462805785,13806.546002656221,47.36028765652081,1500.9176505744558,116443545.09136564,41352,3
2024-04-18,2361.8679810930767,14171.844509489834,44.8777430306614,1618.879930192853,124103961.3614191,44699,5
2024-04-19,1945.7285399500931,10591.85975638032,44.345723884263286,1299.836494460381,110718146.18690746,36803,3
2024-04-20,1107.9979066840626,2850.3638733401895,15.59498342754246,768.7216836494606,67808096.29355267,20955,2
2024-04-21,160.64678079594347,13.903002738952637,2.3790571918708636,28.573983833303824,8762961.773633717,3026,0
2024-04-22,1336.9659101965262,6368.6782142445445,27.18093840264553,854.9201409781823,73174625.61831109,25280,2
2024-04-23,1518.7081964198762,7128.3991614207625,26.76395450973898,981.2459174519572,75298946.9262529,28731,2
2024-04-24,1690.570063733951,5493.709254927933,32.73759086615514,993.2421126594628,85167529.91936381,31943,2
2024-04-25,1265.6223170068602,3835.4545632228255,12.25175001115077,848.8668202374172,61303028.844397806,23953,3
2024-04-26,117.24137167966065,275.61667834967375,0.37190338410218476,40.39001283349416,4436951.207444983,2215,0
2024-04-27,342.31536991771463,710.3530113846064,5.716004064227729,221.9158731458106,15319223.610942116,6471,1
2024-04-28,413.9218609362178,1496.804371766746,8.289785792455229,258.58239534868045,20200942.55256025,7824,0
2024-04-29,1169.9276728744455,4520.341640040278,24.975497291646167,767.7929301998028,65184393.16931239,22106,0
2024-04-30,1951.7068460616006,9076.003223262727,34.577407538020644,1254.6037418567084,109144439.62416488,36898,4
2024-05-01,1161.0815682255848,3614.479721710086,21.502682956310764,709.8661711394532,69683741.00607175,21915,0
2024-05-02,1400.9878604404994,3752.966550551355,25.732270300925492,814.910998404984,65044631.605393566,26485,2
2024-05-03,724.8040403681748,2650.719067029655,10.443451925326483,530.7011023538023,38721504.54198715,13728,1
2024-05-04,794.8427332820781,2844.0471467748284,11.231792849297493,563.815381918825,41872653.49208618,15057,1
2024-05-05,1106.430787407576,4960.910140700638,16.558150726900813,819.3711154223192,61506296.348498724,20964,2
2024-05-06,271.9115217336885,527.4243087545037,3.0780189394728747,98.76457522015968,9489912.38041819,5132,0
2024-05-07,1797.6090517219593,6435.446127325296,33.530669578696504,1185.1737340146462,101334457.08969459,33987,2
2024-05-08,1280.8972764692487,5637.548094429076,23.60809873587633,910.4917300537943,78103503.57621004,24228,2
2024-05-09,2037.6170195132104,8789.924356721342,54.237210741090536,1340.3203345739512,124630072.99260275,38515,3
2024-05-10,1708.1080824631526,7859.047016091645,49.74098432212769,1171.7201258179812,100833030.23837635,32304,2
2024-05-11,2201.168964474058,6565.046408846974,174.05164199090504,1376.654962903907,128601949.15511808,41542,1
2024-05-12,1803.9493027530782,4752.729572817683,145.5475333860172,1149.0309908277566,103626263.23117907,34056,1
2024-05-13,879.6956916389412,255.83009496331215,121.09889891408709,356.8732697397782,55837102.137276076,16518,0
2024-05-14,1079.3973749992263,621.7457588091493,81.36373430311079,623.894873846262,69083463.631637,20317,0
2024-05-15,580.0882032282763,53.53179804980755,15.23107667113962,229.85174381757915,33299144.78899014,10894,0
2024-05-16,750.5019588235879,60.33505304157734,72.27719184722478,318.46967468620176,39883110.63900226,14081,0
2024-05-17,1345.13188763741,1791.9695081710815,80.90137988818834,784.2767380857772,91642029.01440684,25340,0
2024-05-18,1546.1502372679774,1791.9695081710815,93.48947186203792,857.9128447386181,106756002.87258221,29117,0
2024-05-19,1015.6762492727032,69.74845468997955,68.41229805369693,432.4681157980777,73684436.27917013,19077,0
2024-05-20,549.0089240106961,48.05535665154457,17.66367366953949,181.54320296856608,38164599.28851736,10311,0
2024-05-21,1349.6064887131288,3496.3376651778817,36.333348574341954,825.6160098815473,81526689.25731714,25486,0
2024-05-22,1706.454653158546,4633.980467587709,38.912806228960555,991.0797894579136,100680073.26118696,32245,0
2024-05-23,1634.0435649793567,2676.4098973423243,42.35968011928523,844.3321122980867,95932504.5590742,30835,0
2024-05-24,991.4021872006523,662.8703742995858,17.30119195755048,288.4402175740389,50762675.953722365,18660,0
2024-05-25,713.1239758531094,566.3147333785892,17.267038429380378,333.2397275621034,42917355.21100874,13429,0
2024-05-26,938.1737973419624,1172.9743886068463,36.06394057465577,468.8514707217083,56632202.29829373,17666,0
2024-05-27,984.0198455219494,2694.656274020672,27.049900624733194,600.8594122934553,60074096.52074044,18569,0
2024-05-28,1335.7168299776288,2005.789464816451,55.26754273491253,702.9512452211524,90102411.09603915,25161,0
2024-05-29,1348.1456027185677,1818.2875599712133,43.8823143777161,678.9196717081747,84742731.88607919,25394,0
2024-05-30,935.8600280609875,58.33774966746569,39.22744124704755,363.60889147138204,66814124.70625664,17583,0
2024-05-31,1069.8163857430668,431.1594795808196,44.91916343500245,337.474942717742,72546632.86777794,20091,0
2024-06-01,583.0221854604911,0.0,21.294596939152402,178.76351910598075,45784011.04298483,10942,0
2024-06-02,863.4122516843917,0.0,40.018579979432324,284.0520646014927,67387878.80296601,16198,0
2024-06-03,787.9225538973559,24.89608806371689,26.39120752154099,277.44017884514585,57230151.438109346,14794,0
2024-06-04,1129.036364048677,586.4122178032994,39.26832446064873,452.7595017811005,77897979.89250524,21234,0
2024-06-05,1357.4921332967413,1304.5273581370711,45.169424955331046,643.1625744901513,88102040.22430141,25551,0
2024-06-06,689.7974933115186,23.971689201891422,21.932295002836874,234.4453263377093,45520524.32113718,12963,0
2024-06-07,1340.5096476986103,1426.827480442822,57.79493742062413,648.0785904915979,85541269.34747076,25223,0
2024-06-08,1355.0847398063213,2733.332368031144,25.743702398612864,761.7879918728786,66147977.65017366,25588,0
2024-06-09,1736.1140876427498,3221.196766972542,36.664254455706995,916.9055652397839,90473924.25383098,32761,0
2024-06-10,1736.8991440632858,4648.647622063756,21.616722760207466,1028.2974697883176,84316063.21788497,32837,0
2024-06-11,1076.836262274076,2893.3623407408595,15.802393939482624,541.357329194627,54676806.39533122,20331,0
2024-06-12,650.1916250276975,402.9318696856499,25.228869920415264,235.27482988558492,39051955.35797212,12210,0
2024-06-13,294.9681037933745,0.0,10.618674055002373,80.99836389089852,14008394.094951807,5527,0
2024-06-14,822.1776725167912,78.03541827201843,33.25952034331066,251.75705437599345,58409063.58008708,15417,0
2024-06-15,814.9045039341001,130.8137823343277,29.81443851360443,240.75765844075687,56729228.07137695,15287,0
2024-06-16,993.6594160312475,39.18128573894501,36.58074211811169,261.4103911965076,64599716.39715069,18642,0
2024-06-17,905.3919642035393,0.0,33.56453392562968,240.68602469904607,60820588.740525745,16989,0
2024-06-18,691.118311347876,0.0,21.407992945968754,164.14090785632467,43986911.875015765,12968,0
2024-06-19,1132.7082862541959,960.2130466997623,38.43267743528455,424.18707002569477,73464329.96877752,21282,0
2024-06-20,1885.4074167839096,5086.733936473727,43.32400025417562,1056.6982248164047,116401238.32413247,35558,1
2024-06-21,2209.11604655054,4740.117029570043,57.61099626460015,1135.880481679928,131405016.89230873,41656,1
2024-06-22,1495.5074054226513,593.160287745297,38.39336043830847,451.2134246359569,81029003.78550431,28114,0
2024-06-23,916.2436449639267,441.8316777125001,21.437550774450553,232.84963503081264,55200880.15606116,17200,0
2024-06-24,996.7512319256414,391.0343764051795,34.032867268777444,296.33997706883713,65353627.47972073,18700,0
2024-06-25,527.1236034750315,2.2445539236068726,12.746319317519509,158.0193505752301,39671993.46963798,9886,0
2024-06-26,879.4576835776606,0.0,28.64605571270948,261.4563174487719,60163455.40845675,16489,0
2024-06-27,603.3719798178371,1.4163049459457397,20.861030262116433,202.8242357131046,46438856.39113583,11314,0
2024-06-28,594.0388335878448,0.0,19.36039934211265,180.05379854460205,43740318.330470815,11138,0
2024-06-29,656.2386386044225,18.873936414718628,19.997049206920867,200.6038405578704,46967987.91801968,12308,0
2024-06-30,638.9178838306439,56.22019796073437,14.709121332173462,197.04915723119908,42766871.697315276,11995,0
2024-07-01,1027.1628811467563,368.60050927102566,28.721759831324746,335.902028109444,65548506.276447594,19297,0
2024-07-02,1481.851216712444,1462.8931906372309,30.654124824842526,665.9916680834016,85374183.51991582,27920,0
2024-07-03,953.614999581914,0.16012300550937653,29.321957454104357,283.0792471402112,60982364.245702565,17898,0
2024-07-04,1469.8130724869204,363.6060163602233,52.008147694889026,582.89555409292,88017664.82537615,27633,0
2024-07-05,870.9710962608,99.64176093041897,22.186640002553485,298.4337537765637,58636092.817685924,16363,0
2024-07-06,787.6067258009841,99.64176093041897,20.26079572124808,274.80751850453913,54753103.21760952,14798,0
2024-07-07,293.47026635162814,66.27911485731602,8.101826551407292,117.04907131480806,26500543.671951413,5514,0
2024-07-08,425.54514725845,0.0,12.263857058574894,129.17398587640474,33737515.35111978,7982,0
2024-07-09,1453.292568650866,2810.236963428557,29.326659548383706,883.2174617538384,90935324.03989717,27439,0
2024-07-10,618.1909662187537,289.4789812788367,17.06839409092956,181.0050194202,44460934.11881798,11602,0
2024-07-11,1376.3635694400703,3109.5971259102225,33.883794926915414,848.5484565650454,83092363.6163665,25991,0
2024-07-12,508.746797949001,88.31445744633675,14.78616725061584,155.99514561217862,27402790.64526216,9564,0
2024-07-13,1368.8839299543909,1931.5940054804087,26.666014967683573,777.3123343364591,88502955.79483058,25812,1
2024-07-14,1287.4514706329137,2186.76978610456,24.959346455529133,715.7714907302105,81831739.87788923,24259,0
2024-07-15,764.6973696902952,1595.0272345468402,15.996569046562474,371.5512406139971,39794497.784133226,14393,0
2024-07-16,591.139515654945,1080.1615471467376,13.543535677269647,258.91988337403615,30134829.47758798,11124,0
2024-07-17,216.81833497352486,213.9111250191927,1.226417598960478,89.89676563830467,9580793.56981258,4087,0
2024-07-18,152.26520938156952,33.376864433288574,2.559232665656962,64.96407591263488,9593078.426756624,2863,0
2024-07-19,40.174916393674806,0.16152000427246094,1.1180704128920107,16.180847439205223,3429712.0232579447,755,0
2024-07-20,109.94453002743232,10.464131906628609,3.5595800378174958,55.1635752395263,9882311.061027786,2069,0
2024-07-21,28.451435539829557,12.877464845776558,0.0,27.2351802473422,1979606.7041290684,539,0
2024-07-22,241.35189846264495,22.31491643190384,8.157964781652632,82.05539810186292,20941888.60319563,4531,0
2024-07-23,490.9654477543052,0.0,15.150497782052298,153.6773093443407,40713729.866785735,9208,0
2024-07-24,450.11356142445567,0.0,9.012237212253508,131.31276766635517,34682111.261262886,8447,0
2024-07-25,1052.2021894865125,1790.189130678773,20.98349814633018,543.1633766286756,70046491.00107054,19827,0
2024-07-26,1932.1492428769332,5170.62291918695,28.83525744454361,1150.8870553960908,98871214.20871738,36514,1
2024-07-27,1177.5196143802937,3044.803467862308,25.71164747591444,713.2438869187024,57825727.35094322,22242,0
2024-07-28,570.7921624144653,268.98574920743704,10.305363777697938,191.7823990362395,19275611.278546076,10738,0
2024-07-29,117.30138666329499,15.033284083008766,1.7588996966054546,45.656810113515775,3742919.2624928965,2207,0
2024-07-30,112.44444510698521,15.033284083008766,2.6435928563163613,45.86110145817503,3780057.9361872314,2117,0
2024-07-31,4.351274222282299,0.0,2.4309470198347216,1.2155064203098038,446488.1686708164,82,0
2024-08-01,15.96150838688247,0.0,1.796815704229618,1.9108257377848756,576590.718698722,300,0
2024-08-02,470.6417826793578,0.0,14.02196131827772,150.43092447485088,42679384.39424169,8829,0
2024-08-03,1413.0895196251583,1442.455967105925,28.36502579474003,723.5563190533727,91169671.34929761,26638,0
2024-08-04,1715.3103645301426,1757.1624731943011,41.32705595383688,843.1858313989968,107083957.41883403,32321,0
2024-08-05,627.9938741136374,468.67453514784575,12.914806877512046,191.0919460605195,40286426.24234918,11793,0
2024-08-06,520.1671468187018,0.0,14.39341145581753,179.7913690826973,45471223.2860486,9756,0
2024-08-07,359.17560107936373,0.0,9.711106016448786,130.66603336042303,26018994.614278432,6732,0
2024-08-08,424.9267483546166,0.0,12.20944545518618,146.92050269132747,32187899.919581212,7969,0
2024-08-09,793.349370992473,100.52281031757593,32.47452224502173,249.1819961982111,47954389.9856882,14888,0
